NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	34	67	100	21	87	17	85	92	52	98	28	17	62	11	60	48	21	41	59	4	36	16	66	84	57	14	99	78	82	53	29	4	16	21	47	75	70	26	27	41	44	42	67	38	95	40	23	31	72	44	37	48	16	69	57	73	50	66	41	76	41	97	6	17	2	39	22	94	54	17	9	54	20	75	22	38	29	63	42	68	69	53	41	48	91	27	30	56	79	8	90	39	27	73	1	6	48	64	3	75	82	17	46	92	90	52	85	12	37	66	6	69	57	51	98	23	45	96	5	97	34	60	13	10	69	35	43	69	41	32	93	10	46	12	19	37	44	89	29	46	54	59	19	36	82	55	52	26	97	33	34	92	9	40	74	58	67	17	60	76	63	32	9	46	19	89	81	43	4	79	45	42	48	15	21	48	54	52	52	21	60	58	72	81	86	93
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	74	43	52	92	47	30	41	83	85	92	100	71	85	49	12	69	37	52	17	55	12	65	43	78	41	19	77	51	89	81	83	17	19	80	28	48	34	7	67	42	48	80	6	88	90	3	58	44	85	13	18	17	67	3	74	50	31	57	77	8	79	90	94	11	23	70	24	45	11	96	65	16	26	89	81	70	51	41	17	39	14	5	58	26	39	75	12	7	2	3	43	25	35	62	73	64	26	45	76	99	19	11	99	90	91	4	44	35	35	76	44	26	95	92	79	73	20	39	72	62	11	40	100	94	52	8	67	79	94	20	31	90	86	58	45	30	92	29	12	89	19	54	53	22	92	93	77	32	81	65	37	82	29	85	71	26	44	16	35	29	17	60	81	2	15	51	11	3	76	63	56	37	7	1	43	6	6	61	65	54	64	20	1	7	8
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	42	45	39	13	82	31	5	99	57	8	23	3	72	54	2	20	27	80	99	54	48	9	43	36	99	2	7	11	12	10	98	61	66	22	15	4	83	10	99	54	18	17	88	86	4	60	41	30	57	94	19	30	95	93	84	14	45	37	6	55	5	90	50	54	90	65	36	32	1	44	8	84	24	30	43	12	92	62	88	52	72	47	68	41	66	46	41	96	32	58	80	23	47	4	48	5	50	78	68	39	78	37	43	52	35	15	34	61	74	68	22	34	57	62	56	88	73	52	87	35	27	12	26	25	11	20	51	10	65	50	48	11	97	64	64	22	22	76	62	24	12	42	3	94	8	24	42	58	45	99	13	98	88	63	46	39	3	45	100	23	28	9	56	41	70	39	100	11	2	27	87	82	68	81	24	62	16	36	25	1	12	83	84	61
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	52	52	93	86	33	69	98	2	51	94	32	1	17	37	55	50	39	91	38	63	88	47	4	77	86	56	15	59	4	88	91	29	82	71	23	14	56	31	45	19	17	17	96	51	87	6	96	67	48	58	1	23	91	53	67	79	10	16	26	61	44	94	3	49	67	35	20	99	68	31	74	92	23	52	56	10	42	34	39	6	82	32	44	6	49	96	34	33	75	73	79	27	72	93	58	5	67	41	32	68	85	37	28	99	12	32	63	16	64	49	100	52	57	2	13	59	95	42	77	46	74	78	51	41	4	53	71	77	98	60	59	50	64	21	63	11	22	83	7	99	32	27	60	12	100	63	95	95	39	69	38	50	46	100	36	30	17	98	63	18	91	61	32	21	7	91	48	40	14	93	15	43	70	24	27	54	60	4	70	18	95	55	31
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	94	20	43	23	11	37	92	65	83	66	35	21	49	24	15	55	11	3	41	82	58	22	93	20	39	37	65	81	51	6	70	32	100	52	34	11	48	34	83	50	40	1	35	84	37	10	69	70	19	91	100	69	38	40	96	63	14	42	21	33	76	56	24	16	15	46	53	54	21	27	55	20	37	38	24	63	87	85	49	7	36	3	94	13	40	45	62	40	55	72	53	19	75	17	55	35	88	33	77	43	9	100	88	46	95	14	39	8	93	53	43	10	62	34	85	16	88	67	43	96	10	90	4	65	25	69	33	86	48	74	22	5	34	25	27	1	49	16	3	88	96	79	71	34	82	6	76	95	54	48	59	67	16	61	66	12	18	37	8	72	48	80	43	18	78	94	98	32	75	5	25	59	51	25	41	3	99	8	29	14	14	19
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	51	16	76	73	33	68	53	19	11	2	4	96	37	60	42	12	54	100	74	69	77	49	36	49	13	98	2	31	92	73	23	40	13	15	90	38	18	33	24	45	49	35	62	10	7	89	33	33	12	44	61	99	58	82	97	30	35	30	81	17	62	23	78	43	82	61	7	87	28	51	77	42	80	63	68	26	22	15	69	43	46	20	40	96	8	18	43	92	28	24	90	87	99	54	47	41	75	81	86	89	56	50	13	50	43	95	89	55	41	87	24	1	5	61	88	84	92	93	86	63	66	55	12	76	62	89	21	20	6	11	15	87	65	86	3	5	86	66	53	74	29	37	63	35	26	2	87	74	26	30	73	31	78	3	12	17	19	71	50	94	13	28	82	78	28	34	5	91	64	1	53	58	45	65	18	62	47	48	3	27	37
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	15	10	72	57	77	96	22	68	89	44	90	82	95	100	70	52	96	41	97	11	19	39	76	70	67	84	44	6	86	56	11	18	74	31	99	45	88	10	38	66	60	60	44	99	17	36	43	23	22	28	62	46	68	50	100	100	79	39	79	13	8	64	61	4	41	69	63	71	89	94	46	55	42	9	24	22	57	30	80	69	93	74	37	37	21	31	93	82	56	53	69	14	7	9	50	51	2	47	80	8	87	14	18	71	4	29	78	25	64	46	1	15	86	10	92	72	41	16	8	72	4	35	88	79	54	6	81	41	34	7	74	90	58	32	78	37	86	6	91	2	1	45	60	29	47	10	31	27	5	84	61	83	1	72	59	86	90	52	64	19	97	71	69	11	11	67	73	30	44	41	25	67	4	34	67	30	73	28	100	34
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	64	99	11	47	53	50	47	70	90	25	56	76	27	16	69	5	61	56	99	1	10	26	82	86	26	54	43	34	84	81	8	9	90	90	19	19	38	63	94	26	58	67	84	66	68	26	35	74	53	65	78	19	80	57	73	77	18	27	31	10	55	4	96	16	72	55	25	59	61	60	34	24	43	18	94	5	88	97	86	12	38	100	100	36	5	57	22	79	92	15	16	66	40	99	7	3	97	16	84	93	70	41	5	75	16	68	7	10	35	80	10	93	13	4	97	7	67	99	89	32	21	13	6	57	50	44	13	70	30	49	29	94	77	17	21	66	34	39	79	16	44	28	47	84	100	10	71	100	20	23	63	11	84	10	92	68	36	52	34	5	78	85	48	72	86	86	97	39	76	54	53	100	49	25	25	8	98	45	12
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	96	50	61	70	30	70	53	35	22	76	7	30	65	98	23	84	3	25	14	49	97	86	14	18	10	80	15	32	39	12	9	80	74	47	9	16	72	54	6	7	56	44	77	21	4	5	66	42	18	46	94	38	88	65	89	5	9	2	25	24	44	73	38	12	59	16	86	36	29	21	65	51	73	57	61	80	7	3	75	78	66	16	54	26	88	56	25	99	89	36	77	78	42	22	25	92	47	89	77	74	29	58	39	52	26	52	20	62	34	29	88	43	51	89	73	95	53	80	33	88	23	72	9	81	47	37	17	76	13	18	38	90	16	57	6	14	62	71	86	2	2	70	96	14	95	47	88	23	3	28	54	63	59	75	17	65	94	21	38	71	42	75	21	17	18	71	61	4	46	47	3	51	73	42	23	18	1	48
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	75	64	54	73	99	30	48	65	7	26	51	99	85	26	73	96	1	61	67	87	77	55	62	100	2	18	100	30	30	45	71	30	70	49	66	18	84	42	47	58	41	36	46	2	88	73	95	60	95	12	3	54	100	86	32	57	1	80	68	9	100	65	17	70	97	27	31	67	5	70	79	21	69	96	91	75	45	71	47	77	87	77	46	83	33	79	15	16	46	66	87	68	81	74	56	56	51	32	1	97	63	40	13	88	5	72	38	32	92	69	86	53	49	88	84	42	76	64	69	12	78	66	47	6	26	61	76	8	5	2	32	31	57	41	84	94	61	86	39	48	15	2	27	74	61	25	33	64	22	81	46	20	24	42	2	100	5	18	80	66	19	3	80	61	47	12	5	10	51	29	26	97	24	23	47	54	90
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	68	77	80	93	35	12	50	94	21	86	77	69	1	20	22	17	73	69	20	78	6	51	73	69	25	51	83	15	56	1	6	61	14	60	51	8	82	28	32	18	19	5	61	35	37	57	31	75	59	91	35	76	71	99	32	80	86	90	94	18	37	26	47	78	65	11	100	72	6	72	63	17	92	93	93	60	11	47	99	28	29	47	59	7	14	88	1	76	100	19	3	71	85	25	31	5	51	48	75	91	22	20	7	7	13	17	100	97	62	57	4	33	28	59	19	47	80	19	93	21	12	42	58	61	49	15	15	77	43	24	17	72	47	59	84	59	24	36	43	98	7	68	16	86	6	80	32	70	13	100	56	34	53	99	1	80	44	52	74	91	81	27	22	3	60	70	18	98	19	64	85	73	18	47	17	78
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	45	30	13	66	92	58	14	72	90	15	23	73	3	43	10	67	29	30	36	52	47	36	41	57	61	20	14	24	91	19	40	39	52	2	74	42	78	13	95	7	89	40	29	31	34	76	2	25	40	59	97	100	45	70	33	81	10	47	39	74	9	83	9	51	3	30	40	35	63	14	94	43	49	35	65	34	29	16	97	17	4	48	85	6	53	27	78	73	42	31	51	59	32	100	80	31	2	8	86	40	54	29	77	84	43	28	31	94	23	55	21	42	63	55	99	43	53	28	15	84	42	55	59	40	18	81	57	19	97	70	97	49	24	53	79	81	77	36	9	32	80	100	40	29	96	45	75	65	38	8	86	25	72	31	22	99	89	15	92	30	57	82	8	18	53	75	67	43	13	45	58	23	58	64	72
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	10	71	99	70	54	67	4	93	85	78	7	24	83	30	30	69	30	100	26	55	39	12	6	86	78	18	16	83	15	95	82	75	41	36	87	19	46	65	92	49	48	47	95	94	69	8	77	12	45	44	72	59	33	70	23	89	82	3	42	34	17	4	38	10	86	51	31	34	79	96	15	83	65	27	47	55	67	48	44	92	24	44	70	27	3	66	9	2	70	59	25	99	12	56	22	21	32	33	54	76	79	39	29	45	46	50	67	80	8	34	68	95	78	68	90	80	66	66	25	46	12	27	19	48	40	92	23	20	28	16	87	76	13	35	79	20	41	36	7	80	20	33	41	87	9	52	30	1	77	40	30	25	86	12	86	40	13	72	44	27	54	2	16	35	85	44	85	20	87	42	27	35	40	26
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	86	61	23	88	68	54	56	56	9	15	64	35	20	24	24	35	23	77	45	62	76	8	44	54	58	61	71	2	83	74	90	61	79	58	41	53	43	80	83	67	29	40	52	70	16	58	68	22	64	12	23	16	34	28	81	12	55	10	23	98	67	80	80	37	77	68	87	58	71	70	6	5	83	83	8	87	41	62	1	93	76	75	74	96	28	62	52	74	27	5	93	93	19	58	42	83	4	40	21	95	35	41	30	54	66	90	25	61	25	43	92	55	58	81	67	7	97	2	78	94	18	1	14	11	39	75	95	71	91	82	58	64	29	68	90	53	51	11	83	100	2	69	31	5	91	19	94	31	53	45	73	94	26	5	42	32	51	55	18	44	15	25	15	77	8	47	83	67	30	72	74	81	98
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	93	80	11	55	98	86	42	52	2	55	94	84	66	25	13	8	63	18	71	3	11	16	2	40	31	23	83	58	55	42	6	32	30	19	56	93	40	49	35	61	50	80	48	27	13	6	96	24	71	28	88	32	11	17	39	37	35	44	94	23	85	86	77	40	52	90	45	85	18	37	50	74	63	98	34	12	48	18	91	20	77	42	6	41	72	69	85	15	8	2	24	14	98	99	21	57	68	51	61	28	44	79	39	58	36	63	32	46	32	33	77	12	63	83	42	91	52	37	19	38	49	47	73	15	98	65	50	69	69	98	74	2	38	62	75	65	27	38	40	91	85	79	90	25	45	59	47	34	89	85	41	2	71	9	88	77	53	67	20	67	80	9	9	86	8	60	72	23	64	100	7	87
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	19	99	94	61	6	99	39	36	92	57	71	91	57	55	61	53	31	27	67	83	52	82	77	5	9	3	80	92	3	64	40	23	50	87	61	78	82	78	7	8	25	53	5	69	19	61	46	46	16	15	43	25	78	12	92	86	63	20	50	84	5	94	1	87	21	49	96	22	38	68	90	36	24	80	40	72	6	88	97	45	84	68	37	37	93	63	67	34	56	3	18	19	14	86	91	42	18	57	77	90	77	90	58	16	29	99	34	96	61	95	51	13	86	82	40	15	97	60	98	72	98	51	20	33	1	76	74	72	3	85	42	79	96	78	28	53	72	58	61	61	16	46	99	39	56	24	44	87	63	82	12	13	15	38	12	27	74	33	77	14	74	100	66	48	38	7	92	7	25	13	80
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	27	44	98	78	98	12	16	93	21	70	61	74	20	36	46	30	63	37	80	49	88	53	33	69	16	83	66	5	89	4	32	59	54	60	54	40	79	51	32	55	77	63	81	83	22	34	52	7	54	20	86	73	81	1	73	92	37	24	8	56	28	80	94	70	47	13	10	84	9	74	9	2	95	1	91	52	59	51	43	62	60	96	97	11	78	47	55	61	45	88	6	100	23	43	72	21	28	30	62	31	65	3	98	27	23	76	74	9	25	80	65	23	54	59	91	24	38	17	69	18	38	7	4	2	23	83	2	69	54	56	31	9	11	47	61	80	30	65	99	34	7	72	84	58	18	44	48	55	81	64	49	37	71	74	44	58	83	18	96	72	93	46	79	69	34	78	48	83	74	7
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	16	86	55	13	33	79	53	20	26	74	1	87	56	68	39	33	96	35	56	34	77	72	14	48	45	68	6	31	88	47	32	62	27	85	13	26	80	30	60	2	43	14	51	80	78	46	88	19	55	18	65	84	82	16	31	43	30	42	92	64	13	4	56	7	71	65	71	26	21	24	89	94	42	66	62	42	23	3	89	100	77	91	91	92	15	48	6	18	60	82	32	76	70	15	75	42	69	52	74	67	99	24	69	77	40	80	68	24	38	76	58	36	55	18	69	10	68	1	13	10	66	5	21	46	96	74	27	42	71	39	20	87	95	30	45	34	51	17	73	4	5	67	35	100	71	14	80	94	13	9	50	18	60	83	68	80	68	55	1	79	47	25	97	44	57	94	91	98	37
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	48	78	28	78	74	99	32	40	7	3	67	37	22	75	46	11	59	88	28	4	92	38	81	69	47	64	4	77	4	1	92	89	23	38	86	50	40	64	83	87	3	23	71	21	70	82	63	54	78	50	3	12	55	100	17	43	33	82	4	30	92	85	65	36	83	94	56	88	89	85	9	58	24	40	89	37	7	53	80	37	51	25	30	26	7	9	99	99	42	22	44	1	59	53	40	85	11	70	39	69	45	58	98	8	19	85	52	61	100	98	74	12	32	10	87	40	65	35	86	60	35	81	36	19	75	56	69	76	20	53	47	34	60	95	95	37	83	94	41	96	22	31	48	80	83	8	83	83	91	16	94	23	20	74	28	41	46	45	65	41	78	95	36	32	91	12	8	6
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	5	28	53	55	11	18	50	96	100	64	29	99	22	86	8	22	36	42	47	34	11	78	67	13	64	86	10	82	80	5	72	25	77	59	10	14	49	14	89	100	80	69	47	47	51	3	47	59	12	20	67	56	46	54	39	87	15	47	40	39	97	7	91	52	18	50	97	69	26	43	84	61	87	24	52	77	81	17	87	13	60	85	87	93	59	5	70	35	67	56	32	10	17	8	26	95	85	54	38	60	28	40	96	74	77	8	96	11	88	82	85	5	39	13	82	35	35	90	84	77	19	97	1	92	12	61	28	77	74	46	89	62	90	95	4	59	9	66	38	18	8	41	4	54	74	95	37	22	16	15	51	10	96	13	66	93	98	18	9	9	12	39	86	80	80	23	88
